id_vente;id_bien;date;valeur
8929;8929;14/02/2020;23470
8930;8930;14/02/2020;55500
8931;8931;14/02/2020;68750
8932;8932;14/02/2020;143000
8933;8933;14/02/2020;204920
8934;8934;14/02/2020;188577
8935;8935;14/02/2020;102920
8936;8936;14/02/2020;332500
8937;8937;14/02/2020;141790
8938;8938;14/02/2020;212861
8939;8939;14/02/2020;124300
8940;8940;14/02/2020;273750
8941;8941;14/02/2020;321200
8942;8942;14/02/2020;303200
8943;8943;14/02/2020;292050
8944;8944;14/02/2020;195500
8945;8945;14/02/2020;275000
8946;8946;14/02/2020;215600
8947;8947;14/02/2020;138860
8948;8948;14/02/2020;199650
8949;8949;14/02/2020;170000
8950;8950;14/02/2020;290000
8951;8951;14/02/2020;105284
8952;8952;14/02/2020;102276
8953;8953;14/02/2020;325710
8954;8954;14/02/2020;89820
8955;8955;14/02/2020;154000
8956;8956;14/02/2020;217000
8957;8957;14/02/2020;132000
8958;8958;14/02/2020;170000
8959;8959;14/02/2020;140000
8960;8960;14/02/2020;541500
8961;8961;14/02/2020;70000
8962;8962;14/02/2020;365000
8963;8963;14/02/2020;180900
8964;8964;14/02/2020;750000
8965;8965;14/02/2020;160000
8966;8966;14/02/2020;139272.2
8967;8967;14/02/2020;85000
8968;8968;14/02/2020;250600
8969;8969;14/02/2020;428200
8970;8970;14/02/2020;181270
8971;8971;14/02/2020;72500
8972;8972;14/02/2020;145000
8973;8973;14/02/2020;80000
8974;8974;14/02/2020;94000
8975;8975;14/02/2020;258000
8976;8976;14/02/2020;268400
8977;8977;14/02/2020;150100
8978;8978;14/02/2020;264000
8979;8979;14/02/2020;235000
8980;8980;14/02/2020;234000
8981;8981;14/02/2020;289600
8982;8982;14/02/2020;51500
8983;8983;14/02/2020;180000
8984;8984;14/02/2020;146231
8985;8985;14/02/2020;55000
8986;8986;14/02/2020;88000
8987;8987;14/02/2020;45000
8988;8988;14/02/2020;191000
8989;8989;14/02/2020;114070
8990;8990;14/02/2020;141240
8991;8991;14/02/2020;245000
8992;8992;14/02/2020;39000
8993;8993;14/02/2020;79000
8994;8994;14/02/2020;142000
8995;8995;14/02/2020;54000
8996;8996;14/02/2020;150000
8997;8997;14/02/2020;106000
8998;8998;14/02/2020;110000
8999;8999;14/02/2020;220000
9000;9000;14/02/2020;94000
9001;9001;14/02/2020;155000
9002;9002;14/02/2020;141000
9003;9003;14/02/2020;30000
9004;9004;14/02/2020;295000
9005;9005;14/02/2020;158000
9006;9006;14/02/2020;209000
9007;9007;14/02/2020;459056
9008;9008;14/02/2020;595000
9009;9009;14/02/2020;143100
9010;9010;14/02/2020;225000
9011;9011;14/02/2020;151000
9012;9012;14/02/2020;131202.3
9013;9013;14/02/2020;262400
9014;9014;14/02/2020;159800
9015;9015;14/02/2020;264475
9016;9016;14/02/2020;155000
9017;9017;14/02/2020;330000
9018;9018;14/02/2020;214000
9019;9019;14/02/2020;105000
9020;9020;14/02/2020;137000
9021;9021;14/02/2020;109000
9022;9022;14/02/2020;156000
9023;9023;14/02/2020;177110
9024;9024;14/02/2020;60600
9025;9025;14/02/2020;103000
9026;9026;14/02/2020;36000
9027;9027;14/02/2020;65000
9028;9028;14/02/2020;41000
9029;9029;14/02/2020;108392
9030;9030;14/02/2020;71000
9031;9031;14/02/2020;37000
9032;9032;14/02/2020;94000
9033;9033;14/02/2020;61845
9034;9034;14/02/2020;53000
9035;9035;14/02/2020;84500
9036;9036;14/02/2020;29000
9037;9037;14/02/2020;46000
9038;9038;14/02/2020;62500
9039;9039;14/02/2020;124500
9040;9040;14/02/2020;107435
9041;9041;14/02/2020;105000
9042;9042;14/02/2020;173500
9043;9043;14/02/2020;274000
9044;9044;14/02/2020;53127
9045;9045;14/02/2020;432000
9046;9046;14/02/2020;298000
9047;9047;14/02/2020;58000
9048;9048;14/02/2020;225000
9049;9049;14/02/2020;374000
9050;9050;14/02/2020;212000
9051;9051;14/02/2020;67425
9052;9052;14/02/2020;125000
9053;9053;14/02/2020;66000
9054;9054;14/02/2020;48000
9055;9055;14/02/2020;119000
9056;9056;14/02/2020;170000
9057;9057;14/02/2020;106200
9058;9058;14/02/2020;114000
9059;9059;14/02/2020;233000
9060;9060;14/02/2020;571050
9061;9061;14/02/2020;370780
9062;9062;14/02/2020;363000
9063;9063;14/02/2020;559000
9064;9064;14/02/2020;1110000
9065;9065;14/02/2020;225290
9066;9066;14/02/2020;187000
9067;9067;14/02/2020;60000
9068;9068;14/02/2020;119053
9069;9069;14/02/2020;54000
9070;9070;14/02/2020;54500
9071;9071;14/02/2020;94500
9072;9072;14/02/2020;35000
9073;9073;14/02/2020;141310
9074;9074;14/02/2020;410000
9075;9075;14/02/2020;74740
9076;9076;14/02/2020;581990
9077;9077;14/02/2020;670000
9078;9078;14/02/2020;599990
9079;9079;14/02/2020;326470
9080;9080;14/02/2020;153000
9081;9081;14/02/2020;418000
9082;9082;14/02/2020;605000
9083;9083;14/02/2020;303740
9084;9084;14/02/2020;482885
9085;9085;14/02/2020;691550
9086;9086;14/02/2020;452040
9087;9087;14/02/2020;1019000
9088;9088;14/02/2020;607757
9089;9089;14/02/2020;1409600
9090;9090;14/02/2020;678762
9091;9091;14/02/2020;650000
9092;9092;14/02/2020;425000
9093;9093;14/02/2020;360000
9094;9094;14/02/2020;1263000
9095;9095;14/02/2020;135000
9096;9096;14/02/2020;386400
9097;9097;14/02/2020;418500
9098;9098;14/02/2020;307700
9099;9099;14/02/2020;365217
9100;9100;14/02/2020;609600
9101;9101;14/02/2020;126000
9102;9102;14/02/2020;490000
9103;9103;14/02/2020;840000
9104;9104;14/02/2020;540350
9105;9105;14/02/2020;326700
9106;9106;14/02/2020;698000
9107;9107;14/02/2020;445650
9108;9108;14/02/2020;569000
9109;9109;14/02/2020;290700
9110;9110;14/02/2020;1128000
9111;9111;14/02/2020;256900
9112;9112;14/02/2020;1762000
9113;9113;14/02/2020;615824
9114;9114;14/02/2020;1585300
9115;9115;14/02/2020;520000
9116;9116;14/02/2020;323000
9117;9117;14/02/2020;849490
9118;9118;14/02/2020;294000
9119;9119;14/02/2020;587290
9120;9120;14/02/2020;924373
9121;9121;14/02/2020;662300
9122;9122;14/02/2020;395100
9123;9123;14/02/2020;569090
9124;9124;14/02/2020;592800
9125;9125;14/02/2020;392500
9126;9126;14/02/2020;292000
9127;9127;14/02/2020;422900
9128;9128;14/02/2020;565000
9129;9129;14/02/2020;388000
9130;9130;14/02/2020;560500
9131;9131;14/02/2020;469000
9132;9132;14/02/2020;1111300
9133;9133;14/02/2020;343000
9134;9134;14/02/2020;495000
9135;9135;14/02/2020;109000
9136;9136;14/02/2020;200600
9137;9137;14/02/2020;275000
9138;9138;14/02/2020;208000
9139;9139;14/02/2020;265000
9140;9140;14/02/2020;280000
9141;9141;14/02/2020;143000
9142;9142;14/02/2020;320000
9143;9143;14/02/2020;156000
9144;9144;14/02/2020;157873
9145;9145;14/02/2020;175000
9146;9146;14/02/2020;234000
9147;9147;14/02/2020;102000
9148;9148;14/02/2020;320530
9149;9149;14/02/2020;219650
9150;9150;14/02/2020;236500
9151;9151;14/02/2020;171360
9152;9152;14/02/2020;260000
9153;9153;14/02/2020;118000
9154;9154;14/02/2020;117000
9155;9155;14/02/2020;180000
9156;9156;14/02/2020;120000
9157;9157;14/02/2020;379000
9158;9158;14/02/2020;303000
9159;9159;14/02/2020;63000
9160;9160;14/02/2020;170000
9161;9161;14/02/2020;287271
9162;9162;14/02/2020;262800
9163;9163;14/02/2020;124000
9164;9164;14/02/2020;203520
9165;9165;14/02/2020;292000
9166;9166;14/02/2020;267000
9167;9167;14/02/2020;262000
9168;9168;14/02/2020;281000
9169;9169;14/02/2020;229000
9170;9170;14/02/2020;243800
9171;9171;14/02/2020;218000
9172;9172;14/02/2020;172000
9173;9173;14/02/2020;372000
9174;9174;14/02/2020;190000
9175;9175;14/02/2020;864000
9176;9176;14/02/2020;141000
9177;9177;14/02/2020;135000
9178;9178;14/02/2020;101890
9179;9179;14/02/2020;193800
9180;9180;14/02/2020;38500
9181;9181;14/02/2020;148000
9182;9182;14/02/2020;45000
9183;9183;14/02/2020;121420
9184;9184;14/02/2020;131500
9185;9185;14/02/2020;170550
9186;9186;14/02/2020;138000
9187;9187;14/02/2020;66000
9188;9188;14/02/2020;247000
9189;9189;14/02/2020;141550
9190;9190;14/02/2020;137000
9191;9191;14/02/2020;96000
9192;9192;14/02/2020;74045
9193;9193;14/02/2020;297700
9194;9194;14/02/2020;75000
9195;9195;14/02/2020;398570
9196;9196;14/02/2020;33000
9197;9197;14/02/2020;55000
9198;9198;14/02/2020;205500
9199;9199;14/02/2020;235372
9200;9200;14/02/2020;124000
9201;9201;14/02/2020;54400
9202;9202;14/02/2020;168839
9203;9203;14/02/2020;24000
9204;9204;14/02/2020;17000
9205;9205;14/02/2020;45500
9206;9206;14/02/2020;18500
9207;9207;14/02/2020;93000
9208;9208;14/02/2020;124000
9209;9209;14/02/2020;175000
9210;9210;14/02/2020;112500
9211;9211;14/02/2020;153750
9212;9212;14/02/2020;147450
9213;9213;14/02/2020;288900
9214;9214;14/02/2020;107000
9215;9215;14/02/2020;218000
9216;9216;14/02/2020;180410
9217;9217;14/02/2020;146000
9218;9218;14/02/2020;115000
9219;9219;14/02/2020;268000
9220;9220;14/02/2020;73000
9221;9221;14/02/2020;175500
9222;9222;14/02/2020;114480
9223;9223;14/02/2020;215000
9224;9224;14/02/2020;200000
9225;9225;14/02/2020;137000
9226;9226;14/02/2020;152000
9227;9227;14/02/2020;138000
9228;9228;14/02/2020;461160
9229;9229;14/02/2020;819000
9230;9230;14/02/2020;441900
9231;9231;14/02/2020;556900
9232;9232;14/02/2020;224649
9233;9233;14/02/2020;1080000
9234;9234;14/02/2020;139048
9235;9235;14/02/2020;410000
9236;9236;14/02/2020;200000
9237;9237;14/02/2020;69000
9238;9238;14/02/2020;242000
9239;9239;14/02/2020;737000
9240;9240;14/02/2020;296000
9241;9241;14/02/2020;430500
9242;9242;14/02/2020;265000
9243;9243;14/02/2020;133480
9244;9244;14/02/2020;269000
9245;9245;14/02/2020;202000
9246;9246;14/02/2020;269200
9247;9247;14/02/2020;313300
9248;9248;14/02/2020;454000
9249;9249;14/02/2020;159800
9250;9250;14/02/2020;197660
9251;9251;14/02/2020;105000
9252;9252;14/02/2020;185000
9253;9253;14/02/2020;881575
9254;9254;14/02/2020;462978
9255;9255;14/02/2020;515750
9256;9256;14/02/2020;148000
9257;9257;14/02/2020;587500
9258;9258;14/02/2020;273550
9259;9259;14/02/2020;290000
9260;9260;14/02/2020;212000
9261;9261;14/02/2020;150000
9262;9262;14/02/2020;167000
9263;9263;14/02/2020;148500
9264;9264;14/02/2020;179000
9265;9265;14/02/2020;595000
9266;9266;14/02/2020;306300
9267;9267;14/02/2020;111030
9268;9268;14/02/2020;227000
9269;9269;14/02/2020;435000
9270;9270;14/02/2020;360000
9271;9271;14/02/2020;132000
9272;9272;14/02/2020;349000
9273;9273;14/02/2020;430180
9274;9274;14/02/2020;199810
9275;9275;14/02/2020;96000
9276;9276;14/02/2020;172900
9277;9277;14/02/2020;212000
9278;9278;14/02/2020;270000
9279;9279;14/02/2020;57500
9280;9280;14/02/2020;133500
9281;9281;14/02/2020;256000
9282;9282;14/02/2020;237000
9283;9283;14/02/2020;135000
9284;9284;14/02/2020;177000
9285;9285;14/02/2020;105000
9286;9286;14/02/2020;135500
9287;9287;14/02/2020;358000
9288;9288;14/02/2020;230000
9289;9289;14/02/2020;74000
9290;9290;14/02/2020;152000
9291;9291;14/02/2020;124040
9292;9292;14/02/2020;85500
9293;9293;14/02/2020;67000
9294;9294;15/02/2020;62700
9295;9295;15/02/2020;43000
9296;9296;15/02/2020;135000
9297;9297;15/02/2020;116700
9298;9298;15/02/2020;300000
9299;9299;15/02/2020;84000
9300;9300;15/02/2020;95000
9301;9301;15/02/2020;155000
9302;9302;15/02/2020;72000
9303;9303;15/02/2020;109000
9304;9304;15/02/2020;55000
9305;9305;15/02/2020;200000
9306;9306;15/02/2020;139000
9307;9307;15/02/2020;96270
9308;9308;15/02/2020;234500
9309;9309;15/02/2020;34000
9310;9310;15/02/2020;114940
9311;9311;15/02/2020;70000
9312;9312;15/02/2020;63500
9313;9313;15/02/2020;130000
9314;9314;15/02/2020;29000
9315;9315;15/02/2020;79000
9316;9316;15/02/2020;465000
9317;9317;15/02/2020;41500
9318;9318;15/02/2020;68300
9319;9319;15/02/2020;42500
9320;9320;15/02/2020;154000
9321;9321;15/02/2020;80790
9322;9322;15/02/2020;181000
9323;9323;15/02/2020;215850
9324;9324;15/02/2020;100000
9325;9325;15/02/2020;71500
9326;9326;15/02/2020;213000
9327;9327;15/02/2020;179650
9328;9328;15/02/2020;66000
9329;9329;15/02/2020;156750
9330;9330;15/02/2020;98000
9331;9331;15/02/2020;147500
9332;9332;15/02/2020;135000
9333;9333;15/02/2020;133000
9334;9334;15/02/2020;190300
9335;9335;15/02/2020;256000
9336;9336;15/02/2020;225000
9337;9337;15/02/2020;168000
9338;9338;15/02/2020;142000
9339;9339;16/02/2020;106800
9340;9340;17/02/2020;215000
9341;9341;17/02/2020;506000
9342;9342;17/02/2020;189350
9343;9343;17/02/2020;37900
9344;9344;17/02/2020;63000
9345;9345;17/02/2020;19000
9346;9346;17/02/2020;69300
9347;9347;17/02/2020;340400
9348;9348;17/02/2020;262400
9349;9349;17/02/2020;343000
9350;9350;17/02/2020;146000
9351;9351;17/02/2020;118000
9352;9352;17/02/2020;297000
9353;9353;17/02/2020;274102
9354;9354;17/02/2020;409000
9355;9355;17/02/2020;194030
9356;9356;17/02/2020;111594
9357;9357;17/02/2020;82500
9358;9358;17/02/2020;80000
9359;9359;17/02/2020;135029
9360;9360;17/02/2020;138000
9361;9361;17/02/2020;126000
9362;9362;17/02/2020;75882
9363;9363;17/02/2020;542350
9364;9364;17/02/2020;137000
9365;9365;17/02/2020;248050
9366;9366;17/02/2020;199000
9367;9367;17/02/2020;32000
9368;9368;17/02/2020;174000
9369;9369;17/02/2020;69000
9370;9370;17/02/2020;80000
9371;9371;17/02/2020;57000
9372;9372;17/02/2020;149500
9373;9373;17/02/2020;72000
9374;9374;17/02/2020;298000
9375;9375;17/02/2020;256500
9376;9376;17/02/2020;200000
9377;9377;17/02/2020;232850
9378;9378;17/02/2020;234000
9379;9379;17/02/2020;263000
9380;9380;17/02/2020;146500
9381;9381;17/02/2020;104000
9382;9382;17/02/2020;269500
9383;9383;17/02/2020;135000
9384;9384;17/02/2020;87000
9385;9385;17/02/2020;40200
9386;9386;17/02/2020;135000
9387;9387;17/02/2020;210000
9388;9388;17/02/2020;266000
9389;9389;17/02/2020;89000
9390;9390;17/02/2020;112000
9391;9391;17/02/2020;42000
9392;9392;17/02/2020;127500
9393;9393;17/02/2020;62500
9394;9394;17/02/2020;129000
9395;9395;17/02/2020;77000
9396;9396;17/02/2020;52500
9397;9397;17/02/2020;180000
9398;9398;17/02/2020;71290
9399;9399;17/02/2020;81150
9400;9400;17/02/2020;172700
9401;9401;17/02/2020;215380
9402;9402;17/02/2020;128000
9403;9403;17/02/2020;243500
9404;9404;17/02/2020;207760
9405;9405;17/02/2020;159965
9406;9406;17/02/2020;113760
9407;9407;17/02/2020;303270
9408;9408;17/02/2020;143000
9409;9409;17/02/2020;155000
9410;9410;17/02/2020;340000
9411;9411;17/02/2020;72000
9412;9412;17/02/2020;237000
9413;9413;17/02/2020;106236
9414;9414;17/02/2020;160000
9415;9415;17/02/2020;114670
9416;9416;17/02/2020;190000
9417;9417;17/02/2020;76000
9418;9418;17/02/2020;317000
9419;9419;17/02/2020;54000
9420;9420;17/02/2020;150500
9421;9421;17/02/2020;157000
9422;9422;17/02/2020;114600
9423;9423;17/02/2020;73500
9424;9424;17/02/2020;234900
9425;9425;17/02/2020;38000
9426;9426;17/02/2020;103000
9427;9427;17/02/2020;60370
9428;9428;17/02/2020;222800
9429;9429;17/02/2020;293650
9430;9430;17/02/2020;129800
9431;9431;17/02/2020;94970
9432;9432;17/02/2020;122550
9433;9433;17/02/2020;37500
9434;9434;17/02/2020;39240
9435;9435;17/02/2020;142900
9436;9436;17/02/2020;95000
9437;9437;17/02/2020;51100
9438;9438;17/02/2020;54800
9439;9439;17/02/2020;121000
9440;9440;17/02/2020;48000
9441;9441;17/02/2020;525300
9442;9442;17/02/2020;149960
9443;9443;17/02/2020;170100
9444;9444;17/02/2020;156000
9445;9445;17/02/2020;140000
9446;9446;17/02/2020;115000
9447;9447;17/02/2020;89000
9448;9448;17/02/2020;390700
9449;9449;17/02/2020;92000
9450;9450;17/02/2020;124745
9451;9451;17/02/2020;50000
9452;9452;17/02/2020;124950
9453;9453;17/02/2020;91000
9454;9454;17/02/2020;112500
9455;9455;17/02/2020;40000
9456;9456;17/02/2020;104000
9457;9457;17/02/2020;52000
9458;9458;17/02/2020;157000
9459;9459;17/02/2020;50000
9460;9460;17/02/2020;130400
9461;9461;17/02/2020;267550
9462;9462;17/02/2020;95700
9463;9463;17/02/2020;534500
9464;9464;17/02/2020;190500
9465;9465;17/02/2020;133000
9466;9466;17/02/2020;98000
9467;9467;17/02/2020;96000
9468;9468;17/02/2020;99700
9469;9469;17/02/2020;347400
9470;9470;17/02/2020;160000
9471;9471;17/02/2020;120030
9472;9472;17/02/2020;193218
9473;9473;17/02/2020;166500
9474;9474;17/02/2020;107000
9475;9475;17/02/2020;393880
9476;9476;17/02/2020;78000
9477;9477;17/02/2020;225000
9478;9478;17/02/2020;105500
9479;9479;17/02/2020;270000
9480;9480;17/02/2020;429000
9481;9481;17/02/2020;130000
9482;9482;17/02/2020;605000
9483;9483;17/02/2020;437712
9484;9484;17/02/2020;427750
9485;9485;17/02/2020;695000
9486;9486;17/02/2020;1360000
9487;9487;17/02/2020;957030
9488;9488;17/02/2020;323400
9489;9489;17/02/2020;230000
9490;9490;17/02/2020;897000
9491;9491;17/02/2020;1660700
9492;9492;17/02/2020;171000
9493;9493;17/02/2020;263200
9494;9494;17/02/2020;393000
9495;9495;17/02/2020;494000
9496;9496;17/02/2020;630000
9497;9497;17/02/2020;366000
9498;9498;17/02/2020;139000
9499;9499;17/02/2020;1403850
9500;9500;17/02/2020;544000
9501;9501;17/02/2020;921845
9502;9502;17/02/2020;2670000
9503;9503;17/02/2020;244000
9504;9504;17/02/2020;803950
9505;9505;17/02/2020;156300
9506;9506;17/02/2020;394230
9507;9507;17/02/2020;111300
9508;9508;17/02/2020;754500
9509;9509;17/02/2020;710600
9510;9510;17/02/2020;177500
9511;9511;17/02/2020;169000
9512;9512;17/02/2020;584958
9513;9513;17/02/2020;202000
9514;9514;17/02/2020;83000
9515;9515;17/02/2020;212000
9516;9516;17/02/2020;128000
9517;9517;17/02/2020;88000
9518;9518;17/02/2020;255000
9519;9519;17/02/2020;237550
9520;9520;17/02/2020;227000
9521;9521;17/02/2020;180000
9522;9522;17/02/2020;147000
9523;9523;17/02/2020;259000
9524;9524;17/02/2020;349000
9525;9525;17/02/2020;362000
9526;9526;17/02/2020;153660
9527;9527;17/02/2020;124000
9528;9528;17/02/2020;218200
9529;9529;17/02/2020;184000
9530;9530;17/02/2020;305000
9531;9531;17/02/2020;332000
9532;9532;17/02/2020;211000
9533;9533;17/02/2020;205000
9534;9534;17/02/2020;92000
9535;9535;17/02/2020;270100
9536;9536;17/02/2020;215210
9537;9537;17/02/2020;275000
9538;9538;17/02/2020;226710
9539;9539;17/02/2020;125012
9540;9540;17/02/2020;118000
9541;9541;17/02/2020;343600
9542;9542;17/02/2020;174500
9543;9543;17/02/2020;122000
9544;9544;17/02/2020;146000
9545;9545;17/02/2020;225000
9546;9546;17/02/2020;72964
9547;9547;17/02/2020;270000
9548;9548;17/02/2020;135000
9549;9549;17/02/2020;179200
9550;9550;17/02/2020;45840
9551;9551;17/02/2020;78000
9552;9552;17/02/2020;81000
9553;9553;17/02/2020;35100
9554;9554;17/02/2020;125000
9555;9555;17/02/2020;120000
9556;9556;17/02/2020;40000
9557;9557;17/02/2020;355000
9558;9558;17/02/2020;79000
9559;9559;17/02/2020;102000
9560;9560;17/02/2020;235000
9561;9561;17/02/2020;129000
9562;9562;17/02/2020;365000
9563;9563;17/02/2020;172000
9564;9564;17/02/2020;180000
9565;9565;17/02/2020;160000
9566;9566;17/02/2020;69000
9567;9567;17/02/2020;150000
9568;9568;17/02/2020;97000
9569;9569;17/02/2020;304000
9570;9570;17/02/2020;210700
9571;9571;17/02/2020;252000
9572;9572;17/02/2020;235000
9573;9573;17/02/2020;279000
9574;9574;17/02/2020;559000
9575;9575;17/02/2020;585000
9576;9576;17/02/2020;377000
9577;9577;17/02/2020;334210
9578;9578;17/02/2020;388800
9579;9579;17/02/2020;310000
9580;9580;17/02/2020;222000
9581;9581;17/02/2020;436500
9582;9582;17/02/2020;703700
9583;9583;17/02/2020;379700
9584;9584;17/02/2020;292000
9585;9585;17/02/2020;265000
9586;9586;17/02/2020;560000
9587;9587;17/02/2020;95000
9588;9588;17/02/2020;179000
9589;9589;17/02/2020;144000
9590;9590;17/02/2020;332500
9591;9591;17/02/2020;420300
9592;9592;17/02/2020;154000
9593;9593;17/02/2020;236000
9594;9594;17/02/2020;465000
9595;9595;17/02/2020;480000
9596;9596;17/02/2020;52000
9597;9597;17/02/2020;202300
9598;9598;17/02/2020;191000
9599;9599;17/02/2020;244120
9600;9600;17/02/2020;165000
9601;9601;17/02/2020;155500
9602;9602;17/02/2020;176000
9603;9603;17/02/2020;166000
9604;9604;17/02/2020;535000
9605;9605;17/02/2020;209500
9606;9606;17/02/2020;161500
9607;9607;17/02/2020;132000
9608;9608;17/02/2020;110000
9609;9609;17/02/2020;178000
9610;9610;17/02/2020;155000
9611;9611;17/02/2020;200000
9612;9612;17/02/2020;228000
9613;9613;17/02/2020;290000
9614;9614;17/02/2020;280000
9615;9615;17/02/2020;295000
9616;9616;17/02/2020;175000
9617;9617;17/02/2020;190000
9618;9618;17/02/2020;128000
9619;9619;18/02/2020;129258
9620;9620;18/02/2020;430000
9621;9621;18/02/2020;465660.47
9622;9622;18/02/2020;30000
9623;9623;18/02/2020;102345
9624;9624;18/02/2020;165500
9625;9625;18/02/2020;119390
9626;9626;18/02/2020;376890
9627;9627;18/02/2020;127050
9628;9628;18/02/2020;157400
9629;9629;18/02/2020;300000
9630;9630;18/02/2020;103500
9631;9631;18/02/2020;240000
9632;9632;18/02/2020;95000
9633;9633;18/02/2020;111000
9634;9634;18/02/2020;284000
9635;9635;18/02/2020;94100
9636;9636;18/02/2020;114100
9637;9637;18/02/2020;215000
9638;9638;18/02/2020;288000
9639;9639;18/02/2020;49000
9640;9640;18/02/2020;125700
9641;9641;18/02/2020;58000
9642;9642;18/02/2020;204000
9643;9643;18/02/2020;311000
9644;9644;18/02/2020;78000
9645;9645;18/02/2020;132050
9646;9646;18/02/2020;134000
9647;9647;18/02/2020;269000
9648;9648;18/02/2020;175000
9649;9649;18/02/2020;169000
9650;9650;18/02/2020;218000
9651;9651;18/02/2020;74890
9652;9652;18/02/2020;84400
9653;9653;18/02/2020;175500
9654;9654;18/02/2020;49000
9655;9655;18/02/2020;37800
9656;9656;18/02/2020;56230
9657;9657;18/02/2020;39500
9658;9658;18/02/2020;74900
9659;9659;18/02/2020;108000
9660;9660;18/02/2020;91000
9661;9661;18/02/2020;73000
9662;9662;18/02/2020;166300
9663;9663;18/02/2020;103000
9664;9664;18/02/2020;47500
9665;9665;18/02/2020;63500
9666;9666;18/02/2020;157300
9667;9667;18/02/2020;270000
9668;9668;18/02/2020;315000
9669;9669;18/02/2020;274900
9670;9670;18/02/2020;263500
9671;9671;18/02/2020;149800
9672;9672;18/02/2020;180800
9673;9673;18/02/2020;67735
9674;9674;18/02/2020;180000
9675;9675;18/02/2020;167000
9676;9676;18/02/2020;294420
9677;9677;18/02/2020;268311
9678;9678;18/02/2020;147700
9679;9679;18/02/2020;109000
9680;9680;18/02/2020;164100
9681;9681;18/02/2020;189600
9682;9682;18/02/2020;142500
9683;9683;18/02/2020;77500
9684;9684;18/02/2020;301300
9685;9685;18/02/2020;209340
9686;9686;18/02/2020;50000
9687;9687;18/02/2020;41200
9688;9688;18/02/2020;188000
9689;9689;18/02/2020;55000
9690;9690;18/02/2020;350400
9691;9691;18/02/2020;65500
9692;9692;18/02/2020;15000
9693;9693;18/02/2020;101505
9694;9694;18/02/2020;208500
9695;9695;18/02/2020;98205
9696;9696;18/02/2020;64000
9697;9697;18/02/2020;261600
9698;9698;18/02/2020;45000
9699;9699;18/02/2020;105000
9700;9700;18/02/2020;44750
9701;9701;18/02/2020;75000
9702;9702;18/02/2020;123250
9703;9703;18/02/2020;259060
9704;9704;18/02/2020;135750
9705;9705;18/02/2020;140000
9706;9706;18/02/2020;330000
9707;9707;18/02/2020;215150
9708;9708;18/02/2020;126800
9709;9709;18/02/2020;31000
9710;9710;18/02/2020;25537
9711;9711;18/02/2020;83000
9712;9712;18/02/2020;110000
9713;9713;18/02/2020;75000
9714;9714;18/02/2020;85900
9715;9715;18/02/2020;90000
9716;9716;18/02/2020;113000
9717;9717;18/02/2020;30000
9718;9718;18/02/2020;92000
9719;9719;18/02/2020;52000
9720;9720;18/02/2020;118000
9721;9721;18/02/2020;175000
9722;9722;18/02/2020;233400
9723;9723;18/02/2020;150000
9724;9724;18/02/2020;43000
9725;9725;18/02/2020;172000
9726;9726;18/02/2020;80500
9727;9727;18/02/2020;162000
9728;9728;18/02/2020;355000
9729;9729;18/02/2020;237000
9730;9730;18/02/2020;1220000
9731;9731;18/02/2020;417000
9732;9732;18/02/2020;194200
9733;9733;18/02/2020;106900
9734;9734;18/02/2020;76500
9735;9735;18/02/2020;32000
9736;9736;18/02/2020;175000
9737;9737;18/02/2020;360000
9738;9738;18/02/2020;74000
9739;9739;18/02/2020;85400
9740;9740;18/02/2020;164000
9741;9741;18/02/2020;1034285
9742;9742;18/02/2020;840000
9743;9743;18/02/2020;223000
9744;9744;18/02/2020;218080
9745;9745;18/02/2020;380000
9746;9746;18/02/2020;303000
9747;9747;18/02/2020;420850
9748;9748;18/02/2020;540000
9749;9749;18/02/2020;602000
9750;9750;18/02/2020;1425000
9751;9751;18/02/2020;250000
9752;9752;18/02/2020;2250000
9753;9753;18/02/2020;639000
9754;9754;18/02/2020;141000
9755;9755;18/02/2020;686000
9756;9756;18/02/2020;233000
9757;9757;18/02/2020;477000
9758;9758;18/02/2020;233200
9759;9759;18/02/2020;347000
9760;9760;18/02/2020;193000
9761;9761;18/02/2020;161300
9762;9762;18/02/2020;156000
9763;9763;18/02/2020;488000
9764;9764;18/02/2020;227090
9765;9765;18/02/2020;370400
9766;9766;18/02/2020;588300
9767;9767;18/02/2020;1011600
9768;9768;18/02/2020;445900
9769;9769;18/02/2020;2845500
9770;9770;18/02/2020;194400
9771;9771;18/02/2020;178935
9772;9772;18/02/2020;250900
9773;9773;18/02/2020;725000
9774;9774;18/02/2020;355000
9775;9775;18/02/2020;273000
9776;9776;18/02/2020;95000
9777;9777;18/02/2020;236563
9778;9778;18/02/2020;140000
9779;9779;18/02/2020;212000
9780;9780;18/02/2020;107000
9781;9781;18/02/2020;64000
9782;9782;18/02/2020;45000
9783;9783;18/02/2020;139000
9784;9784;18/02/2020;55000
9785;9785;18/02/2020;110000
9786;9786;18/02/2020;145000
9787;9787;18/02/2020;297000
9788;9788;18/02/2020;124000
9789;9789;18/02/2020;178755
9790;9790;18/02/2020;174000
9791;9791;18/02/2020;149000
9792;9792;18/02/2020;165000
9793;9793;18/02/2020;170000
9794;9794;18/02/2020;105000
9795;9795;18/02/2020;75000
9796;9796;18/02/2020;117380
9797;9797;18/02/2020;67000
9798;9798;18/02/2020;60000
9799;9799;18/02/2020;65000
9800;9800;18/02/2020;18090
